"","Year","size","BEMERatio","returns","Ind","CompInd","Mkt.RF","RF","mktret","Beta"
"1","1926",8.40833333333333,0.42,-1.98333333333333,"Aero","Industrials",1.31166666666667,0.268333333333333,1.58,0.938939382010366
"2","1926",103.45,0.65,1.175,"Agric","Other",1.31166666666667,0.268333333333333,1.58,0.614404646823069
"3","1926",54.58,0.62,4.55833333333333,"Autos","Industrials",1.31166666666667,0.268333333333333,1.58,1.03143498726762
"4","1926",15.4866666666667,0.66,-0.193333333333333,"Banks","Financials",1.31166666666667,0.268333333333333,1.58,0.728427909359287
"5","1926",8.20666666666667,2.54,4.29166666666667,"Beer","Consumer",1.31166666666667,0.268333333333333,1.58,0.921138882033543
"6","1926",21.4933333333333,0.68,1.39333333333333,"BldMt","Industrials",1.31166666666667,0.268333333333333,1.58,0.903924784265165
"7","1926",7.77666666666667,4.34,13.9933333333333,"Books","Consumer",1.31166666666667,0.268333333333333,1.58,1.01955176327826
"8","1926",35.2516666666667,0.97,-1.015,"Boxes","Other",1.31166666666667,0.268333333333333,1.58,0.650634791808299
"9","1926",11.91,0.95,2.65333333333333,"BusSv","TMT",1.31166666666667,0.268333333333333,1.58,0.880461632957342
"10","1926",64.5333333333333,0.72,4.13,"Chems","Healthcare",1.31166666666667,0.268333333333333,1.58,0.708977160519244
"11","1926",24.075,0.59,-2.09166666666667,"Chips","TMT",1.31166666666667,0.268333333333333,1.58,1.01729757217864
"12","1926",19.1483333333333,0.9,1.275,"Clths","Consumer",1.31166666666667,0.268333333333333,1.58,0.749584237434556
"13","1926",9.18666666666667,0.83,-3.03,"Cnstr","Industrials",1.31166666666667,0.268333333333333,1.58,0.951729890669531
"14","1926",41.2383333333333,1.33,0.978333333333333,"Coal","Commodities",1.31166666666667,0.268333333333333,1.58,0.645166283481468
"15","1926",28.73,0.66,1.67666666666667,"Drugs","Healthcare",1.31166666666667,0.268333333333333,1.58,0.45407375631212
"16","1926",113.143333333333,0.47,0.266666666666667,"ElcEq","Industrials",1.31166666666667,0.268333333333333,1.58,0.785948143814997
"17","1926",0,0,0,"FabPr","Industrials",1.31166666666667,0.268333333333333,1.58,-0.282639826649046
"18","1926",9.78666666666667,0.98,-0.566666666666667,"Fin","Financials",1.31166666666667,0.268333333333333,1.58,0.822814348219399
"19","1926",31.6983333333333,0.63,1.19,"Food","Consumer",1.31166666666667,0.268333333333333,1.58,0.504011920727521
"20","1926",29.365,0.81,1.17166666666667,"Fun","TMT",1.31166666666667,0.268333333333333,1.58,1.02200151684214
"21","1926",0,0,0,"Gold","Commodities",1.31166666666667,0.268333333333333,1.58,-0.405218178191021
"22","1926",0,0,0,"Guns","Other",1.31166666666667,0.268333333333333,1.58,-0.322113726915749
"23","1926",31.3216666666667,0.77,2.79166666666667,"Hardw","TMT",1.31166666666667,0.268333333333333,1.58,0.805621567650314
"24","1926",0,0,0,"Hlth","Healthcare",1.31166666666667,0.268333333333333,1.58,-0.744792895503607
"25","1926",21.1433333333333,0.38,-0.998333333333333,"Hshld","Consumer",1.31166666666667,0.268333333333333,1.58,0.685315795744584
"26","1926",32.0383333333333,0.62,0.886666666666667,"Insur","Financials",1.31166666666667,0.268333333333333,1.58,0.589583173056473
"27","1926",237.935,0.39,3.70166666666667,"LabEq","Healthcare",1.31166666666667,0.268333333333333,1.58,0.528322165499022
"28","1926",29.15,0.94,2.86,"Mach","Industrials",1.31166666666667,0.268333333333333,1.58,0.887843977414522
"29","1926",10.77,0.66,0.485,"Meals","Consumer",1.31166666666667,0.268333333333333,1.58,0.875039978725494
"30","1926",21.0783333333333,0.78,2.94833333333333,"MedEq","Healthcare",1.31166666666667,0.268333333333333,1.58,0.480998564816874
"31","1926",29.23,0.8,2.50333333333333,"Mines","Industrials",1.31166666666667,0.268333333333333,1.58,0.695602186639286
"32","1926",91.52,0.89,0.0933333333333333,"Oil","Commodities",1.31166666666667,0.268333333333333,1.58,0.610951826295676
"33","1926",25.3233333333333,0.63,0.211666666666667,"Other","Other",1.31166666666667,0.268333333333333,1.58,0.766522637105319
"34","1926",0,0,0,"Paper","TMT",1.31166666666667,0.268333333333333,1.58,1.28124036490558
"35","1926",0,0,0,"PerSv","TMT",1.31166666666667,0.268333333333333,1.58,0.585380866819964
"36","1926",23.2483333333333,0.88,1.59166666666667,"RlEst","Financials",1.31166666666667,0.268333333333333,1.58,1.23728594799511
"37","1926",46.3716666666667,0.44,0.743333333333333,"Rtail","Consumer",1.31166666666667,0.268333333333333,1.58,0.753649697335119
"38","1926",0,0,0,"Rubbr","Industrials",1.31166666666667,0.268333333333333,1.58,0.991231773691681
"39","1926",44.81,0.84,1.76,"Ships","Industrials",1.31166666666667,0.268333333333333,1.58,0.884039336801346
"40","1926",63.5666666666667,0.79,2.86833333333333,"Smoke","Consumer",1.31166666666667,0.268333333333333,1.58,0.403733630871767
"41","1926",0,0,0,"Soda","Consumer",1.31166666666667,0.268333333333333,1.58,-0.254064427279253
"42","1926",0,0,0,"Softw","TMT",1.31166666666667,0.268333333333333,1.58,-0.286608938446331
"43","1926",50.1,1.28,1.69166666666667,"Steel","Commodities",1.31166666666667,0.268333333333333,1.58,0.917074757592324
"44","1926",360.356666666667,0.77,1.48666666666667,"Telcm","TMT",1.31166666666667,0.268333333333333,1.58,0.374011410225104
"45","1926",16.1233333333333,1.99,5.81166666666667,"Toys","Other",1.31166666666667,0.268333333333333,1.58,1.16041338627222
"46","1926",70.9983333333333,1.41,1.57166666666667,"Trans","Other",1.31166666666667,0.268333333333333,1.58,0.831798830895784
"47","1926",6.65333333333333,2.14,3.56333333333333,"Txtls","Commodities",1.31166666666667,0.268333333333333,1.58,0.938659817804484
"48","1926",85.0116666666667,0.77,1.38333333333333,"Util","Utilities",1.31166666666667,0.268333333333333,1.58,0.508137922285804
"49","1926",0.906666666666667,2.35,-4.555,"Whlsl","Other",1.31166666666667,0.268333333333333,1.58,0.928313825662798
"50","1927",10.0633333333333,0.55,9.61666666666667,"Aero","Industrials",2.18,0.2575,2.4375,0.938939382010366
"51","1927",114.741666666667,0.59,2.06333333333333,"Agric","Other",2.18,0.2575,2.4375,0.614404646823069
"52","1927",71.6383333333333,0.49,4.3825,"Autos","Industrials",2.18,0.2575,2.4375,1.03143498726762
"53","1927",15.4658333333333,0.83,2.07583333333333,"Banks","Financials",2.18,0.2575,2.4375,0.728427909359287
"54","1927",10.2108333333333,1.81,4.51583333333333,"Beer","Consumer",2.18,0.2575,2.4375,0.921138882033543
"55","1927",24.0916666666667,0.64,1.6575,"BldMt","Industrials",2.18,0.2575,2.4375,0.903924784265165
"56","1927",9.54166666666667,2.17,0.844166666666667,"Books","Consumer",2.18,0.2575,2.4375,1.01955176327826
"57","1927",34.7258333333333,1,3.84333333333333,"Boxes","Other",2.18,0.2575,2.4375,0.650634791808299
"58","1927",16.0916666666667,0.7,4.59916666666667,"BusSv","TMT",2.18,0.2575,2.4375,0.880461632957342
"59","1927",89.3525,0.51,4.015,"Chems","Healthcare",2.18,0.2575,2.4375,0.708977160519244
"60","1927",23.53,0.68,2.92416666666667,"Chips","TMT",2.18,0.2575,2.4375,1.01729757217864
"61","1927",18.0325,0.8,3.07333333333333,"Clths","Consumer",2.18,0.2575,2.4375,0.749584237434556
"62","1927",10.2258333333333,1.36,-1.75416666666667,"Cnstr","Industrials",2.18,0.2575,2.4375,0.951729890669531
"63","1927",44.4916666666667,1.24,1.14333333333333,"Coal","Commodities",2.18,0.2575,2.4375,0.645166283481468
"64","1927",35.7383333333333,0.54,3.215,"Drugs","Healthcare",2.18,0.2575,2.4375,0.45407375631212
"65","1927",119.8575,0.5,3.99,"ElcEq","Industrials",2.18,0.2575,2.4375,0.785948143814997
"66","1927",0,0,0,"FabPr","Industrials",2.18,0.2575,2.4375,-0.282639826649046
"67","1927",16.4041666666667,1.13,3.55166666666667,"Fin","Financials",2.18,0.2575,2.4375,0.822814348219399
"68","1927",36.4525,0.53,3,"Food","Consumer",2.18,0.2575,2.4375,0.504011920727521
"69","1927",29.5891666666667,0.96,1.29333333333333,"Fun","TMT",2.18,0.2575,2.4375,1.02200151684214
"70","1927",0,0,0,"Gold","Commodities",2.18,0.2575,2.4375,-0.405218178191021
"71","1927",0,0,0,"Guns","Other",2.18,0.2575,2.4375,-0.322113726915749
"72","1927",41.39,0.6,4.745,"Hardw","TMT",2.18,0.2575,2.4375,0.805621567650314
"73","1927",0,0,0,"Hlth","Healthcare",2.18,0.2575,2.4375,-0.744792895503607
"74","1927",21.9016666666667,0.36,3.10583333333333,"Hshld","Consumer",2.18,0.2575,2.4375,0.685315795744584
"75","1927",39.7108333333333,0.53,6.9675,"Insur","Financials",2.18,0.2575,2.4375,0.589583173056473
"76","1927",309.2725,0.29,2.32416666666667,"LabEq","Healthcare",2.18,0.2575,2.4375,0.528322165499022
"77","1927",35.3316666666667,0.77,3.34083333333333,"Mach","Industrials",2.18,0.2575,2.4375,0.887843977414522
"78","1927",12.7691666666667,0.59,2.44,"Meals","Consumer",2.18,0.2575,2.4375,0.875039978725494
"79","1927",27.2641666666667,0.39,3.50166666666667,"MedEq","Healthcare",2.18,0.2575,2.4375,0.480998564816874
"80","1927",36.8208333333333,0.72,4.18083333333333,"Mines","Industrials",2.18,0.2575,2.4375,0.695602186639286
"81","1927",93.3,1.06,0.12,"Oil","Commodities",2.18,0.2575,2.4375,0.610951826295676
"82","1927",22.6091666666667,0.69,1.94916666666667,"Other","Other",2.18,0.2575,2.4375,0.766522637105319
"83","1927",0,0,0,"Paper","TMT",2.18,0.2575,2.4375,1.28124036490558
"84","1927",3.5375,0,-0.29,"PerSv","TMT",2.18,0.2575,2.4375,0.585380866819964
"85","1927",22.0091666666667,0.77,1.59583333333333,"RlEst","Financials",2.18,0.2575,2.4375,1.23728594799511
"86","1927",52.2583333333333,0.43,3.18416666666667,"Rtail","Consumer",2.18,0.2575,2.4375,0.753649697335119
"87","1927",0,0,0,"Rubbr","Industrials",2.18,0.2575,2.4375,0.991231773691681
"88","1927",52.0741666666667,0.8,2.6,"Ships","Industrials",2.18,0.2575,2.4375,0.884039336801346
"89","1927",87.0433333333333,0.69,3.3675,"Smoke","Consumer",2.18,0.2575,2.4375,0.403733630871767
"90","1927",0,0,0,"Soda","Consumer",2.18,0.2575,2.4375,-0.254064427279253
"91","1927",0,0,0,"Softw","TMT",2.18,0.2575,2.4375,-0.286608938446331
"92","1927",58.2283333333333,1.23,2.72916666666667,"Steel","Commodities",2.18,0.2575,2.4375,0.917074757592324
"93","1927",443.135833333333,0.73,1.9375,"Telcm","TMT",2.18,0.2575,2.4375,0.374011410225104
"94","1927",14.0825,2.04,-2.0175,"Toys","Other",2.18,0.2575,2.4375,1.16041338627222
"95","1927",81.7183333333333,1.3,1.77916666666667,"Trans","Other",2.18,0.2575,2.4375,0.831798830895784
"96","1927",9.15583333333333,1.13,2.45333333333333,"Txtls","Commodities",2.18,0.2575,2.4375,0.938659817804484
"97","1927",99.59,0.71,2.6425,"Util","Utilities",2.18,0.2575,2.4375,0.508137922285804
"98","1927",1.23083333333333,5.25,-4.27916666666667,"Whlsl","Other",2.18,0.2575,2.4375,0.928313825662798
"99","1928",36.3858333333333,0.11,12.5283333333333,"Aero","Industrials",2.58416666666667,0.29,2.87416666666667,0.938939382010366
"100","1928",123.7575,0.57,0.22,"Agric","Other",2.58416666666667,0.29,2.87416666666667,0.614404646823069
"101","1928",118.746666666667,0.31,4.3175,"Autos","Industrials",2.58416666666667,0.29,2.87416666666667,1.03143498726762
"102","1928",38.0325,0.45,6.55833333333333,"Banks","Financials",2.58416666666667,0.29,2.87416666666667,0.728427909359287
"103","1928",16.2258333333333,0.62,2.93916666666667,"Beer","Consumer",2.58416666666667,0.29,2.87416666666667,0.921138882033543
"104","1928",35.8008333333333,0.47,2.97666666666667,"BldMt","Industrials",2.58416666666667,0.29,2.87416666666667,0.903924784265165
"105","1928",14.5891666666667,0.73,2.68916666666667,"Books","Consumer",2.58416666666667,0.29,2.87416666666667,1.01955176327826
"106","1928",47.6408333333333,0.65,2.51916666666667,"Boxes","Other",2.58416666666667,0.29,2.87416666666667,0.650634791808299
"107","1928",24.0525,0.51,3.0525,"BusSv","TMT",2.58416666666667,0.29,2.87416666666667,0.880461632957342
"108","1928",123.430833333333,0.39,3.9175,"Chems","Healthcare",2.58416666666667,0.29,2.87416666666667,0.708977160519244
"109","1928",31.3783333333333,0.58,3.35333333333333,"Chips","TMT",2.58416666666667,0.29,2.87416666666667,1.01729757217864
"110","1928",8.98833333333333,1.14,0.721666666666667,"Clths","Consumer",2.58416666666667,0.29,2.87416666666667,0.749584237434556
"111","1928",15.555,0.52,2.84,"Cnstr","Industrials",2.58416666666667,0.29,2.87416666666667,0.951729890669531
"112","1928",40.3575,1.2,0.0233333333333334,"Coal","Commodities",2.58416666666667,0.29,2.87416666666667,0.645166283481468
"113","1928",59.7125,0.21,3.60166666666667,"Drugs","Healthcare",2.58416666666667,0.29,2.87416666666667,0.45407375631212
"114","1928",171.1775,0.38,5.53166666666667,"ElcEq","Industrials",2.58416666666667,0.29,2.87416666666667,0.785948143814997
"115","1928",0,0,0,"FabPr","Industrials",2.58416666666667,0.29,2.87416666666667,-0.282639826649046
"116","1928",28.9258333333333,0.81,3.02166666666667,"Fin","Financials",2.58416666666667,0.29,2.87416666666667,0.822814348219399
"117","1928",48.44,0.41,2.14583333333333,"Food","Consumer",2.58416666666667,0.29,2.87416666666667,0.504011920727521
"118","1928",37.575,0.78,3.33916666666667,"Fun","TMT",2.58416666666667,0.29,2.87416666666667,1.02200151684214
"119","1928",0,0,0,"Gold","Commodities",2.58416666666667,0.29,2.87416666666667,-0.405218178191021
"120","1928",0,0,0,"Guns","Other",2.58416666666667,0.29,2.87416666666667,-0.322113726915749
"121","1928",69.8175,0.4,4.76583333333333,"Hardw","TMT",2.58416666666667,0.29,2.87416666666667,0.805621567650314
"122","1928",0,0,0,"Hlth","Healthcare",2.58416666666667,0.29,2.87416666666667,-0.744792895503607
"123","1928",28.1866666666667,0.35,4.15416666666667,"Hshld","Consumer",2.58416666666667,0.29,2.87416666666667,0.685315795744584
"124","1928",75.9141666666667,0.41,1.26416666666667,"Insur","Financials",2.58416666666667,0.29,2.87416666666667,0.589583173056473
"125","1928",360.699166666667,0.26,1.32583333333333,"LabEq","Healthcare",2.58416666666667,0.29,2.87416666666667,0.528322165499022
"126","1928",46.2,0.61,3.38333333333333,"Mach","Industrials",2.58416666666667,0.29,2.87416666666667,0.887843977414522
"127","1928",15.5033333333333,0.55,2.25416666666667,"Meals","Consumer",2.58416666666667,0.29,2.87416666666667,0.875039978725494
"128","1928",42.9608333333333,0.25,2.8875,"MedEq","Healthcare",2.58416666666667,0.29,2.87416666666667,0.480998564816874
"129","1928",47.85,0.54,2.1325,"Mines","Industrials",2.58416666666667,0.29,2.87416666666667,0.695602186639286
"130","1928",110.813333333333,0.91,2.92166666666667,"Oil","Commodities",2.58416666666667,0.29,2.87416666666667,0.610951826295676
"131","1928",23.6141666666667,0.6,-0.426666666666667,"Other","Other",2.58416666666667,0.29,2.87416666666667,0.766522637105319
"132","1928",0,0,0,"Paper","TMT",2.58416666666667,0.29,2.87416666666667,1.28124036490558
"133","1928",5.85833333333333,0.44,-2.8075,"PerSv","TMT",2.58416666666667,0.29,2.87416666666667,0.585380866819964
"134","1928",29.2341666666667,0.67,3.1875,"RlEst","Financials",2.58416666666667,0.29,2.87416666666667,1.23728594799511
"135","1928",72.1016666666667,0.34,3.89666666666667,"Rtail","Consumer",2.58416666666667,0.29,2.87416666666667,0.753649697335119
"136","1928",0,0,0,"Rubbr","Industrials",2.58416666666667,0.29,2.87416666666667,0.991231773691681
"137","1928",58.85,0.73,0.525833333333333,"Ships","Industrials",2.58416666666667,0.29,2.87416666666667,0.884039336801346
"138","1928",93.5991666666667,0.69,-0.1175,"Smoke","Consumer",2.58416666666667,0.29,2.87416666666667,0.403733630871767
"139","1928",0,0,0,"Soda","Consumer",2.58416666666667,0.29,2.87416666666667,-0.254064427279253
"140","1928",0,0,0,"Softw","TMT",2.58416666666667,0.29,2.87416666666667,-0.286608938446331
"141","1928",78.6091666666667,0.95,3.7775,"Steel","Commodities",2.58416666666667,0.29,2.87416666666667,0.917074757592324
"142","1928",591.056666666667,0.64,1.605,"Telcm","TMT",2.58416666666667,0.29,2.87416666666667,0.374011410225104
"143","1928",12.8891666666667,1.44,3.89,"Toys","Other",2.58416666666667,0.29,2.87416666666667,1.16041338627222
"144","1928",90.445,1.26,1.29,"Trans","Other",2.58416666666667,0.29,2.87416666666667,0.831798830895784
"145","1928",10.1341666666667,1.15,-0.699166666666667,"Txtls","Commodities",2.58416666666667,0.29,2.87416666666667,0.938659817804484
"146","1928",152.389166666667,0.57,4.285,"Util","Utilities",2.58416666666667,0.29,2.87416666666667,0.508137922285804
"147","1928",3.05666666666667,0.65,2.115,"Whlsl","Other",2.58416666666667,0.29,2.87416666666667,0.928313825662798
"148","1929",79.3408333333333,0.18,-5.74833333333333,"Aero","Industrials",-1.34916666666667,0.386666666666667,-0.9625,0.938939382010366
"149","1929",122.456666666667,0.64,-1.27666666666667,"Agric","Other",-1.34916666666667,0.386666666666667,-0.9625,0.614404646823069
"150","1929",123.3225,0.3,-5.1775,"Autos","Industrials",-1.34916666666667,0.386666666666667,-0.9625,1.03143498726762
"151","1929",77.5716666666667,0.29,-2.1525,"Banks","Financials",-1.34916666666667,0.386666666666667,-0.9625,0.728427909359287
"152","1929",20.6308333333333,0.52,-0.775,"Beer","Consumer",-1.34916666666667,0.386666666666667,-0.9625,0.921138882033543
"153","1929",47.99,0.33,-2.26666666666667,"BldMt","Industrials",-1.34916666666667,0.386666666666667,-0.9625,0.903924784265165
"154","1929",33.1533333333333,0.61,-0.293333333333333,"Books","Consumer",-1.34916666666667,0.386666666666667,-0.9625,1.01955176327826
"155","1929",56.2008333333333,0.43,0.715833333333334,"Boxes","Other",-1.34916666666667,0.386666666666667,-0.9625,0.650634791808299
"156","1929",32.2658333333333,0.47,0.3925,"BusSv","TMT",-1.34916666666667,0.386666666666667,-0.9625,0.880461632957342
"157","1929",195.6225,0.23,0.985833333333333,"Chems","Healthcare",-1.34916666666667,0.386666666666667,-0.9625,0.708977160519244
"158","1929",41.8025,0.41,-2.30333333333333,"Chips","TMT",-1.34916666666667,0.386666666666667,-0.9625,1.01729757217864
"159","1929",7.86333333333333,1.28,-2.63083333333333,"Clths","Consumer",-1.34916666666667,0.386666666666667,-0.9625,0.749584237434556
"160","1929",18.7425,0.43,1.715,"Cnstr","Industrials",-1.34916666666667,0.386666666666667,-0.9625,0.951729890669531
"161","1929",33.8575,1.31,-0.231666666666667,"Coal","Commodities",-1.34916666666667,0.386666666666667,-0.9625,0.645166283481468
"162","1929",108.364166666667,0.3,-2.2575,"Drugs","Healthcare",-1.34916666666667,0.386666666666667,-0.9625,0.45407375631212
"163","1929",305.255,0.19,1.17583333333333,"ElcEq","Industrials",-1.34916666666667,0.386666666666667,-0.9625,0.785948143814997
"164","1929",0,0,0,"FabPr","Industrials",-1.34916666666667,0.386666666666667,-0.9625,-0.282639826649046
"165","1929",65.3933333333333,0.46,-1.64916666666667,"Fin","Financials",-1.34916666666667,0.386666666666667,-0.9625,0.822814348219399
"166","1929",57.8658333333333,0.37,-1.0725,"Food","Consumer",-1.34916666666667,0.386666666666667,-0.9625,0.504011920727521
"167","1929",51.2641666666667,0.5,-3.2775,"Fun","TMT",-1.34916666666667,0.386666666666667,-0.9625,1.02200151684214
"168","1929",0,0,0,"Gold","Commodities",-1.34916666666667,0.386666666666667,-0.9625,-0.405218178191021
"169","1929",0,0,0,"Guns","Other",-1.34916666666667,0.386666666666667,-0.9625,-0.322113726915749
"170","1929",136.346666666667,0.19,1.2225,"Hardw","TMT",-1.34916666666667,0.386666666666667,-0.9625,0.805621567650314
"171","1929",0,0,0,"Hlth","Healthcare",-1.34916666666667,0.386666666666667,-0.9625,-0.744792895503607
"172","1929",36.7133333333333,0.27,-2.68666666666667,"Hshld","Consumer",-1.34916666666667,0.386666666666667,-0.9625,0.685315795744584
"173","1929",79.4683333333333,0.46,-3.23916666666667,"Insur","Financials",-1.34916666666667,0.386666666666667,-0.9625,0.589583173056473
"174","1929",394.505833333333,0.26,0.610833333333333,"LabEq","Healthcare",-1.34916666666667,0.386666666666667,-0.9625,0.528322165499022
"175","1929",63.9525,0.41,-0.3375,"Mach","Industrials",-1.34916666666667,0.386666666666667,-0.9625,0.887843977414522
"176","1929",19.0191666666667,0.41,0.0183333333333333,"Meals","Consumer",-1.34916666666667,0.386666666666667,-0.9625,0.875039978725494
"177","1929",52.8475,0.16,-1.70333333333333,"MedEq","Healthcare",-1.34916666666667,0.386666666666667,-0.9625,0.480998564816874
"178","1929",64.7208333333333,0.41,-1.78083333333333,"Mines","Industrials",-1.34916666666667,0.386666666666667,-0.9625,0.695602186639286
"179","1929",131.024166666667,0.78,-0.8025,"Oil","Commodities",-1.34916666666667,0.386666666666667,-0.9625,0.610951826295676
"180","1929",15.4141666666667,0.91,-7.20916666666667,"Other","Other",-1.34916666666667,0.386666666666667,-0.9625,0.766522637105319
"181","1929",4.41833333333333,0,-3.58833333333333,"Paper","TMT",-1.34916666666667,0.386666666666667,-0.9625,1.28124036490558
"182","1929",3.47666666666667,0.64,-5.365,"PerSv","TMT",-1.34916666666667,0.386666666666667,-0.9625,0.585380866819964
"183","1929",50.56,0.96,0.444166666666667,"RlEst","Financials",-1.34916666666667,0.386666666666667,-0.9625,1.23728594799511
"184","1929",81.0308333333333,0.29,-3.94916666666667,"Rtail","Consumer",-1.34916666666667,0.386666666666667,-0.9625,0.753649697335119
"185","1929",0,0,0,"Rubbr","Industrials",-1.34916666666667,0.386666666666667,-0.9625,0.991231773691681
"186","1929",58.5491666666667,0.85,-0.153333333333333,"Ships","Industrials",-1.34916666666667,0.386666666666667,-0.9625,0.884039336801346
"187","1929",87.3633333333333,0.67,-0.519166666666667,"Smoke","Consumer",-1.34916666666667,0.386666666666667,-0.9625,0.403733630871767
"188","1929",0,0,0,"Soda","Consumer",-1.34916666666667,0.386666666666667,-0.9625,-0.254064427279253
"189","1929",0,0,0,"Softw","TMT",-1.34916666666667,0.386666666666667,-0.9625,-0.286608938446331
"190","1929",114.628333333333,0.54,-0.621666666666667,"Steel","Commodities",-1.34916666666667,0.386666666666667,-0.9625,0.917074757592324
"191","1929",874.198333333333,0.55,2.02333333333333,"Telcm","TMT",-1.34916666666667,0.386666666666667,-0.9625,0.374011410225104
"192","1929",12.4733333333333,1.68,-6.40083333333333,"Toys","Other",-1.34916666666667,0.386666666666667,-0.9625,1.16041338627222
"193","1929",108.955,1.09,0.286666666666667,"Trans","Other",-1.34916666666667,0.386666666666667,-0.9625,0.831798830895784
"194","1929",10.3841666666667,1.11,-5.40833333333333,"Txtls","Commodities",-1.34916666666667,0.386666666666667,-0.9625,0.938659817804484
"195","1929",289.583333333333,0.31,2.015,"Util","Utilities",-1.34916666666667,0.386666666666667,-0.9625,0.508137922285804
"196","1929",7.22333333333333,0.39,-5.315,"Whlsl","Other",-1.34916666666667,0.386666666666667,-0.9625,0.928313825662798
"197","1930",48.875,0.59,-4.445,"Aero","Industrials",-2.73,0.2,-2.53,0.938939382010366
"198","1930",119.1875,0.79,-4.93,"Agric","Other",-2.73,0.2,-2.53,0.614404646823069
"199","1930",63.75,0.7,-1.44166666666667,"Autos","Industrials",-2.73,0.2,-2.53,1.03143498726762
"200","1930",49.0933333333333,0.86,-1.2,"Banks","Financials",-2.73,0.2,-2.53,0.728427909359287
"201","1930",11.8325,1.7,-5.60666666666667,"Beer","Consumer",-2.73,0.2,-2.53,0.921138882033543
"202","1930",30.6758333333333,0.72,-4.42666666666667,"BldMt","Industrials",-2.73,0.2,-2.53,0.903924784265165
"203","1930",48.7891666666667,0.87,-1.32083333333333,"Books","Consumer",-2.73,0.2,-2.53,1.01955176327826
"204","1930",46.7983333333333,0.62,-1.13166666666667,"Boxes","Other",-2.73,0.2,-2.53,0.650634791808299
"205","1930",24.6466666666667,0.89,-1.7575,"BusSv","TMT",-2.73,0.2,-2.53,0.880461632957342
"206","1930",140.2275,0.41,-2.14083333333333,"Chems","Healthcare",-2.73,0.2,-2.53,0.708977160519244
"207","1930",18.1308333333333,1.14,-5.64166666666667,"Chips","TMT",-2.73,0.2,-2.53,1.01729757217864
"208","1930",11.5908333333333,0.86,-1.77083333333333,"Clths","Consumer",-2.73,0.2,-2.53,0.749584237434556
"209","1930",33.725,0.42,-2.94833333333333,"Cnstr","Industrials",-2.73,0.2,-2.53,0.951729890669531
"210","1930",24.6991666666667,1.55,-4.25083333333333,"Coal","Commodities",-2.73,0.2,-2.53,0.645166283481468
"211","1930",88.7258333333333,0.49,-1.07333333333333,"Drugs","Healthcare",-2.73,0.2,-2.53,0.45407375631212
"212","1930",233.795833333333,0.31,-3.56666666666667,"ElcEq","Industrials",-2.73,0.2,-2.53,0.785948143814997
"213","1930",0,0,0,"FabPr","Industrials",-2.73,0.2,-2.53,-0.282639826649046
"214","1930",56.93,1.33,-5.13416666666667,"Fin","Financials",-2.73,0.2,-2.53,0.822814348219399
"215","1930",53.3766666666667,0.47,-0.844166666666667,"Food","Consumer",-2.73,0.2,-2.53,0.504011920727521
"216","1930",54.2125,0.79,-0.668333333333333,"Fun","TMT",-2.73,0.2,-2.53,1.02200151684214
"217","1930",0,0,0,"Gold","Commodities",-2.73,0.2,-2.53,-0.405218178191021
"218","1930",0,0,0,"Guns","Other",-2.73,0.2,-2.53,-0.322113726915749
"219","1930",94.515,0.33,-3.005,"Hardw","TMT",-2.73,0.2,-2.53,0.805621567650314
"220","1930",0,0,0,"Hlth","Healthcare",-2.73,0.2,-2.53,-0.744792895503607
"221","1930",38.5675,0.33,-4.08166666666667,"Hshld","Consumer",-2.73,0.2,-2.53,0.685315795744584
"222","1930",49.2341666666667,0.65,-2.36166666666667,"Insur","Financials",-2.73,0.2,-2.53,0.589583173056473
"223","1930",450.324166666667,0.3,-0.780833333333333,"LabEq","Healthcare",-2.73,0.2,-2.53,0.528322165499022
"224","1930",46.745,0.58,-2.6375,"Mach","Industrials",-2.73,0.2,-2.53,0.887843977414522
"225","1930",16.2883333333333,0.74,-2.5275,"Meals","Consumer",-2.73,0.2,-2.53,0.875039978725494
"226","1930",38.9691666666667,0.16,-1.17666666666667,"MedEq","Healthcare",-2.73,0.2,-2.53,0.480998564816874
"227","1930",42.9333333333333,0.69,-3.53166666666667,"Mines","Industrials",-2.73,0.2,-2.53,0.695602186639286
"228","1930",119.6725,0.97,-3.07083333333333,"Oil","Commodities",-2.73,0.2,-2.53,0.610951826295676
"229","1930",10.3458333333333,1.49,-2.46,"Other","Other",-2.73,0.2,-2.53,0.766522637105319
"230","1930",5.05333333333333,2.99,-10.1225,"Paper","TMT",-2.73,0.2,-2.53,1.28124036490558
"231","1930",1.52666666666667,2.06,-2.1275,"PerSv","TMT",-2.73,0.2,-2.53,0.585380866819964
"232","1930",43.3791666666667,1.66,-7.265,"RlEst","Financials",-2.73,0.2,-2.53,1.23728594799511
"233","1930",44.9033333333333,0.59,-3.25166666666667,"Rtail","Consumer",-2.73,0.2,-2.53,0.753649697335119
"234","1930",8.865,0.89,-2.86166666666667,"Rubbr","Industrials",-2.73,0.2,-2.53,0.991231773691681
"235","1930",44.335,1,-3.755,"Ships","Industrials",-2.73,0.2,-2.53,0.884039336801346
"236","1930",90.8058333333333,1.3,-0.125833333333333,"Smoke","Consumer",-2.73,0.2,-2.53,0.403733630871767
"237","1930",0,0,0,"Soda","Consumer",-2.73,0.2,-2.53,-0.254064427279253
"238","1930",0,0,0,"Softw","TMT",-2.73,0.2,-2.53,-0.286608938446331
